Id	Name	ChebiId	PubchemId	Rxns
C00007	['Oxygen', 'O2']	['15379', '25805']	['3309']	['R00009', 'R00025', 'R00031', 'R00032', 'R00033', 'R00041', 'R00042', 'R00043', 'R00044', 'R00045', 'R00047', 'R00055', 'R00057', 'R00058', 'R00060', 'R00061', 'R00068', 'R00069', 'R00070', 'R00072', 'R00074', 'R00078', 'R00080', 'R00081', 'R00082', 'R00083', 'R00111', 'R00120', 'R00148', 'R00207', 'R00211', 'R00250', 'R00273', 'R00275', 'R00277', 'R00278', 'R00279', 'R00302', 'R00311', 'R00319', 'R00357', 'R00359', 'R00360', 'R00366', 'R00388', 'R00447', 'R00448', 'R00449', 'R00466', 'R00475', 'R00481', 'R00533', 'R00557', 'R00558', 'R00559', 'R00608', 'R00610', 'R00612', 'R00635', 'R00637', 'R00643', 'R00646', 'R00648', 'R00677', 'R00678', 'R00679', 'R00681', 'R00689', 'R00690', 'R00698', 'R00729', 'R00730', 'R00731', 'R00793', 'R00799', 'R00800', 'R00815', 'R00816', 'R00817', 'R00818', 'R00823', 'R00825', 'R00828', 'R00846', 'R00893', 'R00975', 'R00980', 'R00983', 'R00993', 'R01022', 'R01033', 'R01098', 'R01099', 'R01115', 'R01142', 'R01143', 'R01151', 'R01184', 'R01203', 'R01252', 'R01259', 'R01260', 'R01264', 'R01295', 'R01296', 'R01297', 'R01298', 'R01299', 'R01303', 'R01305', 'R01306', 'R01340', 'R01341', 'R01347', 'R01348', 'R01372', 'R01412', 'R01442', 'R01452', 'R01453', 'R01454', 'R01459', 'R01463', 'R01469', 'R01489', 'R01491', 'R01506', 'R01507', 'R01508', 'R01522', 'R01564', 'R01590', 'R01593', 'R01594', 'R01595', 'R01596', 'R01599', 'R01609', 'R01628', 'R01629', 'R01630', 'R01631', 'R01632', 'R01636', 'R01695', 'R01709', 'R01710', 'R01711', 'R01769', 'R01795', 'R01803', 'R01814', 'R01815', 'R01833', 'R01840', 'R01842', 'R01851', 'R01853', 'R01879', 'R01910', 'R01914', 'R01960', 'R01962', 'R02075', 'R02076', 'R02078', 'R02106', 'R02107', 'R02125', 'R02130', 'R02131', 'R02132', 'R02150', 'R02156', 'R02160', 'R02173', 'R02178', 'R02197', 'R02204', 'R02210', 'R02211', 'R02212', 'R02213', 'R02214', 'R02218', 'R02222', 'R02231', 'R02233', 'R02253', 'R02254', 'R02277', 'R02281', 'R02338', 'R02339', 'R02351', 'R02354', 'R02355', 'R02356', 'R02363', 'R02373', 'R02374', 'R02382', 'R02383', 'R02394', 'R02397', 'R02417', 'R02442', 'R02443', 'R02444', 'R02445', 'R02449', 'R02457', 'R02467', 'R02468', 'R02469', 'R02470', 'R02486', 'R02501', 'R02503', 'R02514', 'R02515', 'R02516', 'R02517', 'R02518', 'R02519', 'R02520', 'R02521', 'R02529', 'R02532', 'R02535', 'R02550', 'R02554', 'R02561', 'R02562', 'R02589', 'R02613', 'R02656', 'R02657', 'R02665', 'R02666', 'R02670', 'R02673', 'R02681', 'R02698', 'R02702', 'R02708', 'R02715', 'R02723', 'R02724', 'R02725', 'R02726', 'R02816', 'R02823', 'R02829', 'R02830', 'R02838', 'R02843', 'R02874', 'R02877', 'R02879', 'R02880', 'R02894', 'R02908', 'R02909', 'R02919', 'R02923', 'R02950', 'R02968', 'R02995', 'R03006', 'R03008', 'R03009', 'R03023', 'R03086', 'R03087', 'R03088', 'R03089', 'R03090', 'R03092', 'R03097', 'R03124', 'R03125', 'R03126', 'R03135', 'R03137', 'R03139', 'R03140', 'R03184', 'R03202', 'R03204', 'R03206', 'R03218', 'R03219', 'R03220', 'R03222', 'R03246', 'R03253', 'R03262', 'R03263', 'R03281', 'R03299', 'R03303', 'R03306', 'R03326', 'R03329', 'R03344', 'R03365', 'R03369', 'R03370', 'R03376', 'R03385', 'R03386', 'R03408', 'R03439', 'R03440', 'R03441', 'R03451', 'R03452', 'R03462', 'R03466', 'R03476', 'R03507', 'R03510', 'R03543', 'R03549', 'R03550', 'R03555', 'R03556', 'R03559', 'R03560', 'R03562', 'R03566', 'R03568', 'R03590', 'R03608', 'R03610', 'R03611', 'R03615', 'R03626', 'R03628', 'R03629', 'R03630', 'R03637', 'R03638', 'R03639', 'R03640', 'R03682', 'R03697', 'R03698', 'R03712', 'R03722', 'R03728', 'R03736', 'R03737', 'R03783', 'R03784', 'R03794', 'R03806', 'R03807', 'R03809', 'R03812', 'R03814', 'R03818', 'R03831', 'R03833', 'R03834', 'R03842', 'R03849', 'R03851', 'R03866', 'R03871', 'R03873', 'R03891', 'R03899', 'R03907', 'R03912', 'R03933', 'R03964', 'R03982', 'R03997', 'R03998', 'R03999', 'R04025', 'R04027', 'R04032', 'R04036', 'R04048', 'R04060', 'R04061', 'R04063', 'R04066', 'R04073', 'R04078', 'R04085', 'R04089', 'R04102', 'R04117', 'R04121', 'R04122', 'R04130', 'R04178', 'R04221', 'R04239', 'R04256', 'R04258', 'R04276', 'R04280', 'R04300', 'R04327', 'R04328', 'R04342', 'R04366', 'R04376', 'R04392', 'R04400', 'R04437', 'R04460', 'R04501', 'R04523', 'R04570', 'R04571', 'R04597', 'R04602', 'R04674', 'R04675', 'R04676', 'R04690', 'R04693', 'R04694', 'R04696', 'R04699', 'R04700', 'R04702', 'R04703', 'R04706', 'R04708', 'R04759', 'R04761', 'R04768', 'R04789', 'R04790', 'R04798', 'R04799', 'R04800', 'R04803', 'R04806', 'R04807', 'R04826', 'R04850', 'R04852', 'R04853', 'R04854', 'R04855', 'R04872', 'R04884', 'R04886', 'R04890', 'R04893', 'R04894', 'R04902', 'R04904', 'R04907', 'R04908', 'R04915', 'R04980', 'R04987', 'R05036', 'R05037', 'R05039', 'R05097', 'R05126', 'R05127', 'R05144', 'R05148', 'R05153', 'R05154', 'R05155', 'R05156', 'R05157', 'R05158', 'R05210', 'R05215', 'R05217', 'R05228', 'R05229', 'R05245', 'R05246', 'R05247', 'R05248', 'R05249', 'R05250', 'R05256', 'R05257', 'R05258', 'R05259', 'R05260', 'R05261', 'R05262', 'R05263', 'R05264', 'R05265', 'R05266', 'R05270', 'R05273', 'R05274', 'R05278', 'R05279', 'R05280', 'R05281', 'R05288', 'R05290', 'R05291', 'R05294', 'R05295', 'R05299', 'R05301', 'R05302', 'R05317', 'R05320', 'R05321', 'R05322', 'R05334', 'R05345', 'R05404', 'R05405', 'R05406', 'R05407', 'R05408', 'R05409', 'R05410', 'R05411', 'R05412', 'R05413', 'R05414', 'R05415', 'R05416', 'R05417', 'R05418', 'R05419', 'R05422', 'R05423', 'R05425', 'R05426', 'R05427', 'R05428', 'R05429', 'R05430', 'R05431', 'R05432', 'R05433', 'R05434', 'R05435', 'R05436', 'R05437', 'R05438', 'R05439', 'R05440', 'R05441', 'R05442', 'R05443', 'R05444', 'R05446', 'R05447', 'R05448', 'R05449', 'R05450', 'R05456', 'R05462', 'R05463', 'R05466', 'R05468', 'R05469', 'R05475', 'R05487', 'R05488', 'R05492', 'R05493', 'R05519', 'R05521', 'R05522', 'R05540', 'R05541', 'R05542', 'R05564', 'R05565', 'R05567', 'R05568', 'R05621', 'R05622', 'R05623', 'R05632', 'R05640', 'R05650', 'R05653', 'R05654', 'R05655', 'R05665', 'R05666', 'R05695', 'R05696', 'R05697', 'R05698', 'R05718', 'R05719', 'R05720', 'R05721', 'R05722', 'R05723', 'R05724', 'R05725', 'R05727', 'R05728', 'R05729', 'R05730', 'R05731', 'R05732', 'R05733', 'R05734', 'R05739', 'R05740', 'R05741', 'R05742', 'R05778', 'R05821', 'R05822', 'R05828', 'R05829', 'R05832', 'R05833', 'R05843', 'R05849', 'R05855', 'R05857', 'R05861', 'R05862', 'R05863', 'R05866', 'R05877', 'R06119', 'R06124', 'R06154', 'R06244', 'R06254', 'R06255', 'R06265', 'R06266', 'R06267', 'R06291', 'R06292', 'R06293', 'R06294', 'R06295', 'R06296', 'R06297', 'R06306', 'R06308', 'R06309', 'R06322', 'R06323', 'R06335', 'R06336', 'R06337', 'R06338', 'R06351', 'R06354', 'R06386', 'R06387', 'R06388', 'R06389', 'R06398', 'R06400', 'R06401', 'R06402', 'R06404', 'R06406', 'R06449', 'R06454', 'R06462', 'R06463', 'R06464', 'R06465', 'R06467', 'R06468', 'R06470', 'R06501', 'R06519', 'R06525', 'R06526', 'R06537', 'R06538', 'R06539', 'R06540', 'R06551', 'R06560', 'R06561', 'R06572', 'R06573', 'R06582', 'R06606', 'R06607', 'R06622', 'R06624', 'R06632', 'R06633', 'R06679', 'R06683', 'R06688', 'R06689', 'R06690', 'R06691', 'R06692', 'R06696', 'R06700', 'R06704', 'R06740', 'R06752', 'R06758', 'R06759', 'R06782', 'R06783', 'R06786', 'R06787', 'R06788', 'R06792', 'R06831', 'R06833', 'R06839', 'R06851', 'R06856', 'R06865', 'R06883', 'R06884', 'R06886', 'R06888', 'R06890', 'R06892', 'R06902', 'R06909', 'R06911', 'R06915', 'R06916', 'R06919', 'R06921', 'R06924', 'R06926', 'R06930', 'R06932', 'R06936', 'R06937', 'R06939', 'R06945', 'R06946', 'R06947', 'R06952', 'R06953', 'R06957', 'R07000', 'R07001', 'R07016', 'R07020', 'R07021', 'R07022', 'R07038', 'R07041', 'R07046', 'R07047', 'R07048', 'R07049', 'R07050', 'R07051', 'R07052', 'R07053', 'R07054', 'R07055', 'R07056', 'R07057', 'R07061', 'R07063', 'R07066', 'R07068', 'R07075', 'R07079', 'R07080', 'R07081', 'R07085', 'R07087', 'R07088', 'R07089', 'R07090', 'R07098', 'R07099', 'R07107', 'R07112', 'R07128', 'R07151', 'R07152', 'R07170', 'R07171', 'R07172', 'R07183', 'R07184', 'R07185', 'R07186', 'R07187', 'R07188', 'R07191', 'R07192', 'R07193', 'R07194', 'R07195', 'R07196', 'R07197', 'R07198', 'R07201', 'R07202', 'R07203', 'R07204', 'R07205', 'R07206', 'R07207', 'R07208', 'R07209', 'R07210', 'R07211', 'R07212', 'R07213', 'R07214', 'R07215', 'R07216', 'R07217', 'R07218', 'R07221', 'R07224', 'R07225', 'R07329', 'R07353', 'R07356', 'R07357', 'R07360', 'R07362', 'R07363', 'R07364', 'R07365', 'R07366', 'R07367', 'R07368', 'R07369', 'R07370', 'R07371', 'R07372', 'R07373', 'R07400', 'R07403', 'R07409', 'R07415', 'R07421', 'R07422', 'R07423', 'R07430', 'R07431', 'R07440', 'R07445', 'R07448', 'R07450', 'R07451', 'R07452', 'R07453', 'R07454', 'R07455', 'R07457', 'R07458', 'R07463', 'R07467', 'R07470', 'R07474', 'R07486', 'R07489', 'R07491', 'R07505', 'R07506', 'R07509', 'R07518', 'R07525', 'R07526', 'R07530', 'R07531', 'R07537', 'R07538', 'R07557', 'R07558', 'R07559', 'R07561', 'R07562', 'R07563', 'R07564', 'R07565', 'R07566', 'R07567', 'R07568', 'R07569', 'R07570', 'R07571', 'R07572', 'R07573', 'R07598', 'R07654', 'R07657', 'R07663', 'R07665', 'R07682', 'R07683', 'R07684', 'R07686', 'R07687', 'R07691', 'R07697', 'R07698', 'R07699', 'R07700', 'R07701', 'R07702', 'R07704', 'R07706', 'R07709', 'R07710', 'R07711', 'R07712', 'R07714', 'R07715', 'R07745', 'R07746', 'R07776', 'R07777', 'R07778', 'R07779', 'R07786', 'R07787', 'R07791', 'R07792', 'R07793', 'R07795', 'R07799', 'R07801', 'R07827', 'R07836', 'R07837', 'R07850', 'R07851', 'R07861', 'R07864', 'R07869', 'R07933', 'R07934', 'R07939', 'R07942', 'R07948', 'R07949', 'R07950', 'R07954', 'R07955', 'R07956', 'R07957', 'R07958', 'R07959', 'R07960', 'R07961', 'R07962', 'R07963', 'R07964', 'R07965', 'R07966', 'R07967', 'R07968', 'R07969', 'R07970', 'R07971', 'R07972', 'R07973', 'R07974', 'R07975', 'R07976', 'R07977', 'R07978', 'R07979', 'R07981', 'R07983', 'R07993', 'R07996', 'R07997', 'R08002', 'R08005', 'R08008', 'R08009', 'R08010', 'R08020', 'R08032', 'R08037', 'R08038', 'R08050', 'R08053', 'R08054', 'R08055', 'R08066', 'R08068', 'R08081', 'R08082', 'R08100', 'R08101', 'R08103', 'R08104', 'R08108', 'R08109', 'R08110', 'R08114', 'R08115', 'R08148', 'R08160', 'R08161', 'R08168', 'R08173', 'R08203', 'R08204', 'R08205', 'R08206', 'R08207', 'R08211', 'R08212', 'R08225', 'R08235', 'R08257', 'R08264', 'R08265', 'R08266', 'R08267', 'R08270', 'R08271', 'R08274', 'R08275', 'R08285', 'R08294', 'R08303', 'R08304', 'R08312', 'R08313', 'R08325', 'R08326', 'R08327', 'R08346', 'R08347', 'R08348', 'R08349', 'R08384', 'R08390', 'R08391', 'R08392', 'R08408', 'R08440', 'R08448', 'R08505', 'R08517', 'R08518', 'R08527', 'R08604', 'R08607', 'R08610', 'R08611', 'R08652', 'R08653', 'R08655', 'R08659', 'R08663', 'R08664', 'R08665', 'R08666', 'R08670', 'R08672', 'R08673', 'R08674', 'R08675', 'R08678', 'R08684', 'R08685', 'R08702', 'R08725', 'R08726', 'R08727', 'R08760', 'R08761', 'R08762', 'R08764', 'R08768', 'R08770', 'R08784', 'R08785', 'R08790', 'R08795', 'R08815', 'R08826', 'R08828', 'R08832', 'R08836', 'R08838', 'R08840', 'R08841', 'R08851', 'R08852', 'R08853', 'R08854', 'R08864', 'R08889', 'R08896', 'R08902', 'R08908', 'R08912', 'R08913', 'R08920', 'R08921', 'R08922', 'R08923', 'R08925', 'R08943', 'R08949', 'R08961', 'R08965', 'R08972', 'R08997', 'R09002', 'R09042', 'R09074', 'R09075', 'R09076', 'R09077', 'R09083', 'R09122', 'R09125', 'R09130', 'R09131', 'R09134', 'R09141', 'R09148', 'R09151', 'R09152', 'R09156', 'R09159', 'R09160', 'R09161', 'R09163', 'R09165', 'R09167', 'R09169', 'R09171', 'R09174', 'R09178', 'R09182', 'R09184', 'R09190', 'R09193', 'R09198', 'R09201', 'R09204', 'R09206', 'R09209', 'R09210', 'R09214', 'R09227', 'R09233', 'R09234', 'R09237', 'R09272', 'R09275', 'R09276', 'R09313', 'R09314', 'R09327', 'R09334', 'R09335', 'R09338', 'R09353', 'R09363', 'R09385', 'R09389', 'R09390', 'R09393', 'R09402', 'R09403', 'R09404', 'R09405', 'R09406', 'R09407', 'R09408', 'R09416', 'R09418', 'R09421', 'R09423', 'R09424', 'R09425', 'R09441', 'R09442', 'R09451', 'R09452', 'R09453', 'R09454', 'R09460', 'R09461', 'R09472', 'R09492', 'R09495', 'R09503', 'R09504', 'R09510', 'R09511', 'R09512', 'R09513', 'R09514', 'R09515', 'R09516', 'R09517', 'R09518', 'R09519', 'R09548', 'R09549', 'R09555', 'R09560', 'R09562', 'R09565', 'R09566', 'R09567', 'R09570', 'R09571', 'R09572', 'R09573', 'R09575', 'R09576', 'R09577', 'R09578', 'R09579', 'R09580', 'R09583', 'R09584', 'R09586', 'R09587', 'R09601', 'R09602', 'R09603', 'R09604', 'R09605', 'R09671', 'R09682', 'R09727', 'R09728', 'R09747', 'R09782', 'R09784', 'R09785', 'R09786', 'R09798', 'R09807', 'R09810', 'R09811', 'R09812', 'R09813', 'R09814', 'R09815', 'R09816', 'R09817', 'R09818', 'R09819', 'R09838', 'R09859', 'R09860', 'R09861', 'R09862', 'R09863', 'R09864', 'R09865', 'R09866', 'R09867', 'R09868', 'R09921', 'R09922', 'R09923', 'R09924', 'R09925', 'R09934', 'R09935', 'R09936', 'R09937', 'R09991', 'R09996', 'R10023', 'R10024', 'R10025', 'R10026', 'R10027', 'R10028', 'R10031', 'R10032', 'R10036', 'R10038', 'R10042', 'R10043', 'R10044', 'R10045', 'R10047', 'R10053', 'R10056', 'R10057', 'R10066', 'R10067', 'R10068', 'R10069', 'R10070', 'R10072', 'R10073', 'R10076', 'R10077', 'R10080', 'R10081', 'R10101', 'R10102', 'R10103', 'R10106', 'R10107', 'R10108', 'R10109', 'R10110', 'R10123', 'R10143', 'R10144', 'R10145', 'R10154', 'R10155', 'R10157', 'R10158', 'R10160', 'R10162', 'R10181', 'R10191', 'R10192', 'R10193', 'R10203', 'R10206', 'R10207', 'R10212', 'R10216', 'R10224', 'R10230', 'R10258', 'R10260', 'R10312', 'R10313', 'R10314', 'R10315', 'R10316', 'R10317', 'R10318', 'R10319', 'R10320', 'R10321', 'R10322', 'R10323', 'R10327', 'R10328', 'R10329', 'R10350', 'R10351', 'R10356', 'R10357', 'R10358', 'R10359', 'R10361', 'R10362', 'R10366', 'R10367', 'R10368', 'R10371', 'R10373', 'R10376', 'R10379', 'R10381', 'R10388', 'R10389', 'R10413', 'R10414', 'R10415', 'R10416', 'R10444', 'R10445', 'R10446', 'R10467', 'R10468', 'R10476', 'R10477', 'R10478', 'R10479', 'R10487', 'R10510', 'R10511', 'R10515', 'R10517', 'R10518', 'R10521', 'R10522', 'R10527', 'R10539', 'R10540', 'R10542', 'R10551', 'R10557', 'R10558', 'R10559', 'R10560', 'R10562', 'R10576', 'R10577', 'R10578', 'R10591', 'R10602', 'R10626', 'R10627', 'R10628', 'R10635', 'R10636', 'R10637', 'R10656', 'R10662', 'R10663', 'R10664', 'R10669', 'R10670', 'R10671', 'R10672', 'R10682', 'R10683', 'R10684', 'R10692', 'R10694', 'R10702', 'R10704', 'R10720', 'R10722', 'R10723', 'R10724', 'R10725', 'R10728', 'R10729', 'R10731', 'R10735', 'R10740', 'R10741', 'R10742', 'R10789', 'R10790', 'R10791', 'R10793', 'R10794', 'R10795', 'R10796', 'R10843', 'R10844', 'R10853', 'R10855', 'R10857', 'R10858', 'R10875', 'R10877', 'R10878', 'R10879', 'R10882', 'R10914', 'R10920', 'R10921', 'R10922', 'R10923', 'R10924', 'R10925', 'R10926', 'R10954', 'R10999', 'R11000', 'R11001', 'R11002', 'R11003', 'R11004', 'R11005', 'R11006', 'R11007', 'R11008', 'R11009', 'R11010', 'R11011', 'R11012', 'R11013', 'R11014', 'R11015', 'R11030', 'R11037', 'R11043', 'R11044', 'R11048', 'R11050', 'R11052', 'R11053', 'R11054', 'R11055', 'R11056', 'R11057', 'R11058', 'R11059', 'R11060', 'R11097', 'R11105', 'R11106', 'R11107', 'R11108', 'R11109', 'R11110', 'R11111', 'R11119', 'R11121', 'R11132', 'R11133', 'R11134', 'R11135', 'R11136', 'R11142', 'R11150', 'R11151', 'R11152', 'R11153', 'R11155', 'R11156', 'R11157', 'R11158', 'R11161', 'R11162', 'R11163', 'R11164', 'R11175', 'R11177', 'R11197', 'R11198', 'R11210', 'R11211', 'R11212', 'R11222', 'R11227', 'R11267', 'R11268', 'R11273', 'R11284', 'R11324', 'R11325', 'R11335', 'R11340', 'R11345', 'R11346', 'R11347', 'R11348', 'R11349', 'R11351', 'R11352', 'R11354', 'R11355', 'R11356', 'R11357', 'R11358', 'R11359', 'R11360', 'R11361', 'R11368', 'R11373', 'R11374', 'R11380', 'R11381', 'R11382', 'R11383', 'R11384', 'R11385', 'R11387', 'R11393', 'R11394', 'R11403', 'R11404', 'R11405', 'R11424', 'R11425', 'R11446', 'R11447', 'R11448', 'R11449', 'R11454', 'R11455', 'R11456', 'R11457', 'R11458', 'R11459', 'R11468', 'R11477', 'R11478', 'R11482', 'R11483', 'R11486', 'R11489', 'R11490', 'R11491', 'R11492', 'R11496', 'R11504', 'R11505', 'R11525', 'R11526', 'R11549', 'R11570', 'R11572', 'R11573', 'R11575', 'R11577', 'R11578', 'R11579', 'R11594', 'R11597', 'R11598', 'R11604', 'R11618', 'R11620', 'R11640', 'R11642', 'R11643', 'R11644', 'R11645', 'R11646', 'R11647', 'R11648', 'R11650', 'R11651', 'R11653', 'R11656', 'R11657', 'R11658', 'R11660', 'R11687', 'R11688', 'R11690', 'R11711', 'R11712', 'R11713', 'R11730', 'R11732', 'R11733', 'R11734', 'R11735', 'R11737', 'R11738', 'R11741', 'R11742', 'R11745', 'R11747', 'R11748', 'R11804', 'R11805', 'R11806', 'R11807', 'R11808', 'R11809', 'R11810', 'R11811', 'R11812', 'R11813', 'R11814', 'R11815', 'R11816', 'R11817', 'R11875', 'R11878', 'R11880', 'R11881', 'R11882', 'R11886', 'R11901', 'R11904', 'R11911', 'R11912', 'R11916', 'R11917', 'R11918', 'R11946', 'R11948', 'R11949', 'R11951', 'R11952', 'R11960', 'R11961', 'R11973', 'R11974', 'R11975', 'R11976', 'R11977', 'R11978', 'R11979', 'R11980', 'R11981', 'R11982', 'R11983', 'R11984', 'R11985', 'R11986', 'R11987', 'R11988', 'R11989', 'R11990', 'R11991', 'R11993', 'R11996', 'R11999', 'R12007', 'R12008', 'R12009', 'R12010', 'R12013', 'R12015', 'R12016', 'R12018', 'R12019', 'R12020', 'R12021', 'R12022', 'R12023', 'R12027', 'R12028', 'R12029', 'R12030', 'R12031', 'R12032', 'R12033', 'R12034', 'R12048', 'R12051', 'R12052', 'R12053', 'R12058', 'R12067', 'R12068', 'R12069', 'R12070', 'R12071', 'R12072', 'R12073', 'R12074', 'R12076', 'R12081', 'R12082', 'R12083', 'R12101', 'R12118', 'R12119', 'R12120', 'R12121', 'R12122', 'R12123', 'R12128', 'R12129', 'R12130', 'R12131', 'R12147', 'R12149', 'R12153', 'R12154', 'R12165', 'R12166', 'R12167', 'R12168', 'R12169', 'R12170', 'R12171', 'R12172', 'R12173', 'R12176', 'R12177', 'R12178', 'R12181', 'R12182', 'R12205', 'R12210', 'R12216', 'R12218', 'R12222', 'R12223', 'R12224', 'R12225', 'R12226', 'R12227', 'R12228', 'R12229', 'R12230', 'R12231', 'R12232', 'R12233', 'R12234', 'R12253', 'R12266', 'R12267', 'R12270', 'R12273', 'R12275', 'R12276', 'R12277', 'R12278', 'R12279', 'R12282', 'R12301', 'R12302', 'R12306', 'R12315', 'R12317', 'R12318', 'R12319', 'R12320', 'R12321', 'R12322', 'R12323', 'R12324', 'R12325', 'R12326', 'R12355', 'R12356', 'R12357', 'R12358', 'R12359', 'R12360', 'R12367', 'R12368', 'R12369', 'R12370', 'R12372', 'R12373', 'R12374', 'R12377', 'R12378', 'R12379', 'R12403', 'R12407', 'R12408', 'R12411', 'R12416', 'R12418', 'R12420', 'R12441', 'R12442', 'R12444', 'R12445', 'R12446', 'R12448', 'R12451', 'R12452', 'R12459', 'R12460', 'R12461', 'R12501', 'R12508', 'R12509', 'R12510', 'R12511', 'R12512', 'R12538', 'R12540', 'R12541', 'R12542', 'R12543', 'R12544', 'R12545', 'R12546', 'R12547', 'R12585', 'R12593', 'R12614', 'R12615', 'R12617', 'R12618', 'R12619', 'R12627', 'R12645', 'R12650', 'R12651', 'R12652', 'R12658', 'R12659']
C16744	['Spongothymidine']	['80699']	['96023268']	[]
C12407	['104-2']	['31051']	['582797']	['R06661', 'R06662']
C21373	['(3R)-3,4-Epoxy-3-methylbut-1-ene']	[]	['319902603']	['R11411']
C12191	['ent-6beta-Hydroxybuphanisine']	['32343']	['14337']	[]
C04462	['N-Succinyl-2-L-amino-6-oxoheptanedioate', 'N-Succinyl-L-2-amino-6-oxoheptanedioate', 'N-Succinyl-L-2-amino-6-oxopimelate', 'N-Succinyl-2-amino-6-oxo-L-pimelic acid', 'N-Succinyl-epsilon-keto-L-aminopimelic acid', '(S)-2-(Succinylamino)-6-oxoheptanedioate']	['15685', '35266']	['7087']	['R04365', 'R04475']
C05252	["2-Amino-4-oxo-4-alpha-hydroxy-6-(erythro-1',2',3'-Tri-hydroxypropyl)-5,6,7,8-tetrahydroxypterin"]	['28155']	['7640']	[]
C16826	['2-cis,6-trans-Farnesyl diphosphate', '(2Z,6E)-Farnesyl diphosphate']	['19515']	['96023350']	['R08528', 'R08746', 'R09244', 'R09610', 'R09731']
C02766	['(R)-Ureidoglycolate', '(+)-Ureidoglycolate', '(+)-Ureidoglycolic acid']	['28785']	['5722']	[]
C01508	['L-Lyxose']	['28480', '62321']	['4676']	['R01906']
C19407	['1,4-Dimethylphenanthrene']	['82455']	['124490079']	[]
C21275	['Mycolactone C']	[]	['318016697']	[]
C17793	['Isoastragaloside I']	[]	['163311818']	[]
C20680	['2-Dehydro-3-deoxy-L-galactonate', '2-Keto-3-deoxy-L-galactonate', 'L-threo-3-Deoxy-hexulosonate']	[]	['172232400']	['R10532', 'R10550', 'R10900', 'R11035']
C18172	['Carboxyspermidine', '2-Amino-4-[(4-aminobutyl)amino]-butanoic acid']	['66868']	['96024388']	['R09079', 'R09081']
C10976	['1-Oxa-2-oxo-3-methylcycloheptane']	['663']	['13159']	[]
C08262	['3-Methylbutanoic acid', 'Isovaleric acid', 'Isovalerate']	['28484']	['10461']	['R08411', 'R08412']
C20483	['(6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate', '(R)-NADPH-hydrate', '(R)-NADPHX']	[]	['163312220']	['R10281']
C20117	['Huwentoxin-XI']	[]	['135626577']	[]
C18959	['Chlorbicyclen']	['82098']	['124489631']	[]
C05444	['3alpha,7alpha,26-Trihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,26-triol']	['28540']	['7806']	['R04805', 'R04806', 'R08758']
C07533	['Prenalterol']	['8391']	['9736']	[]
C18742	['Mecoprop']	['75704', '75711']	['124489416']	[]
C00188	['L-Threonine', '2-Amino-3-hydroxybutyric acid']	['16857']	['3488']	['R00751', 'R00996', 'R01465', 'R01466', 'R01467', 'R03663', 'R06531', 'R07247', 'R08323', 'R10463', 'R10888', 'R10891', 'R10892']
C04872	['1,2-Diacyl-3-[3-(alpha-D-N-acetylneuraminyl)-beta-D-galactosyl]-sn-glycerol']	['16599']	['7424']	['R03468']
C13683	['Histrionicotoxin']	['34792']	['586274']	[]
C05986	['2-Propyn-1-ol', 'Prop-2-yn-1-ol', 'Prop-2-yne-1-ol', 'Prop-2-in-1-ol', '1-Hydroxy-2-propyne', '1-Propyn-3-ol', '1-Propyn-3-yl alcohol', '2-Propynol', '2-Propynyl alcohol', '3-Hydroxy-1-propyne', '3-Propynol', 'Ethynylcarbinol', 'NA 1986', 'Propargyl alcohol', 'Propynyl alcohol']	['28905']	['8264']	['R05062']
C02635	['3-Chloro-L-alanine']	['17403']	['5615']	['R01032', 'R04003']
C20164	['DPDPE', '2,5-Pen-enkephalin', 'Enkephalin, penicillamine(2,5)-']	['73356']	['163311907']	[]
C14862	['2-S-Glutathionyl acetate', 'S-(Carboxymethyl)glutathione']	['34302']	['17395860']	['R07097', 'R07124']
C07055	['Isopropamide']	['6043']	['9267']	[]
C07113	['Acetophenone', '1-Phenylethanone', 'Phenyl methyl ketone', 'Acetylbenzene', 'Methyl phenyl ketone']	['27632']	['9324']	['R05352', 'R05426', 'R05427', 'R05453']
C19859	['6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol']	['84167']	['135626326']	['R09737', 'R12067']
C07974	['Suramin']	['45906']	['10175']	[]
C03345	['2-Methylbut-2-enoyl-CoA', 'trans-2-Methylbut-2-enoyl-CoA', 'Tiglyl-CoA', '(E)-2-Methylcrotonoyl-CoA', 'Methylcrotonoyl-CoA', 'Methylcrotonyl-CoA', 'Tigloyl-CoA', '2-Methylcrotanoyl-CoA']	['15478']	['6188']	['R03169', 'R03172', 'R03173', 'R04204', 'R04205']
C12345	['1,3-Dimethyl-6,8-isoquinolinediol']	['31039']	['582735']	[]
C03955	['N6-Acetyl-N6-hydroxy-L-lysine', 'N6-Acetyl-N6-hydroxylysine']	['17374']	['6676']	['R03168', 'R10090', 'R10091']
C00337	['(S)-Dihydroorotate', '(S)-4,5-Dihydroorotate', 'L-Dihydroorotate', 'L-Dihydroorotic acid', 'Dihydro-L-orotic acid']	['17025']	['3630']	['R01866', 'R01867', 'R01868', 'R01869', 'R01993']
C08323	['(15Z)-Tetracosenoic acid', 'Nervonic acid', '(Z)-15-Tetracosenoic acid']	['44247']	['10521']	['R08188']
