Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
4,7-decadienoyl coenzyme a	[]	[]	[]	MNXM744685	['bigg.metabolite:dec47dicoa', 'biggM:M_dec47dicoa', 'biggM:dec47dicoa']	4,7-decadienoyl coenzyme a	[]	[]
5-oxo-6-trans-leukotriene b4	[]	['137749']	['137749']	MNXM38280	['bigg.metabolite:CE5178', 'biggM:CE5178', 'biggM:M_CE5178', 'hmdb:HMDB0012824', 'hmdb:HMDB0012825', 'hmdb:HMDB12824', 'hmdb:HMDB12825', 'lipidmaps:LMFA03020069', 'lipidmapsM:LMFA03020069']	5-oxo-6-trans-leukotriene b4	['137749']	[]
3-hydroxytridecanoyl coenzyme a	[]	[]	[]	MNXM744545	['bigg.metabolite:M00804', 'biggM:M00804', 'biggM:M_M00804']	3-hydroxytridecanoyl coenzyme a	[]	[]
2-hydroxyglutarate	['16782', '|R-2-HYDROXYGLUTARATE|', '17084', 'C01087', '132941', 'C03196', '11596', 'C02630', '|CPD-381|', '15801']	['2-HYDROXYGLUTARIC_ACID', '17084', 'C02630', '132941', '11596']	['16782', '2-HYDROXYGLUTARIC_ACID', '|R-2-HYDROXYGLUTARATE|', '17084', 'C01087', '132941', 'C03196', '11596', 'C02630', '|CPD-381|', '15801']	MNXM1101251	['CHEBI:11596', 'CHEBI:17084', 'CHEBI:36149', 'bigg.metabolite:2hglut', 'bigg.metabolite:2hog', 'bigg.metabolite:2hydog', 'biggM:2hglut', 'biggM:2hog', 'biggM:2hydog', 'biggM:M_2hglut', 'biggM:M_2hog', 'biggM:M_2hydog', 'chebi:11596', 'chebi:1160', 'chebi:17084', 'chebi:36149', 'hmdb:HMDB0059655', 'hmdb:HMDB59655', 'kegg.compound:C02630', 'keggC:C02630', 'keggC:M_C02630', 'lipidmaps:LMFA01050483', 'lipidmapsM:LMFA01050483', 'metacyc.compound:2-HYDROXYGLUTARIC_ACID', 'metacycM:2-HYDROXYGLUTARIC_ACID', 'sabiork.compound:2471', 'sabiorkM:2471', 'seed.compound:cpd01709', 'seed.compound:cpd21873', 'seedM:M_cpd01709', 'seedM:M_cpd21873', 'seedM:cpd01709', 'seedM:cpd21873']	2-hydroxyglutarate	['CPD-381', '16782', '2-HYDROXYGLUTARIC_ACID', 'C02630', 'C01087', '132941', '15801', 'R-2-HYDROXYGLUTARATE', '11596', 'C03196', '17084']	['2-HYDROXYGLUTARIC_ACID', 'C02630', '36149', '11596', '1160', '17084']
2-hydroxyglutarate	['16782', '|R-2-HYDROXYGLUTARATE|', '17084', 'C01087', '132941', 'C03196', '11596', 'C02630', '|CPD-381|', '15801']	['2-HYDROXYGLUTARIC_ACID', '17084', 'C02630', '132941', '11596']	['16782', '2-HYDROXYGLUTARIC_ACID', '|R-2-HYDROXYGLUTARATE|', '17084', 'C01087', '132941', 'C03196', '11596', 'C02630', '|CPD-381|', '15801']	MNXM1101252	['CHEBI:132941', 'chebi:132941']	2-hydroxyglutarate	['CPD-381', '16782', '2-HYDROXYGLUTARIC_ACID', 'C02630', 'C01087', '132941', '15801', 'R-2-HYDROXYGLUTARATE', '11596', 'C03196', '17084']	['132941']
heparan sulfate, degradation product 2	[]	[]	[]	MNXM11764	['bigg.metabolite:hs_deg2', 'biggM:M_hs_deg2', 'biggM:hs_deg2']	heparan sulfate, degradation product 2	[]	[]
valyl-prolyl-tryptophan	[]	['166350']	['166350']	MNXM744978	['bigg.metabolite:valprotrp', 'biggM:M_valprotrp', 'biggM:valprotrp']	valyl-prolyl-tryptophan	['166350']	[]
chenodeoxycholic acid-24glucuronide, cdca-24g	[]	[]	[]	MNXM1092652	['bigg.metabolite:cdca24g', 'biggM:M_cdca24g', 'biggM:cdca24g']	chenodeoxycholic acid-24glucuronide, cdca-24g	[]	[]
alanyl-arginyl-glycine	[]	['157955']	['157955']	MNXM744599	['bigg.metabolite:alaarggly', 'biggM:M_alaarggly', 'biggM:alaarggly']	alanyl-arginyl-glycine	['157955']	[]
trans,cis,cis,cis-2,13,16,19-docosatetraenoyl coenzyme a	[]	[]	[]	MNXM744590	['bigg.metabolite:M03006', 'biggM:M03006', 'biggM:M_M03006']	trans,cis,cis,cis-2,13,16,19-docosatetraenoyl coenzyme a	[]	[]
prostaglandin-c2	['27555', '133392', 'C05955']	['C05955']	['27555', '133392', 'C05955']	MNXM7703	['bigg.metabolite:HC02207', 'biggM:HC02207', 'hmdb:HMDB0060095']	prostaglandin-c2	['133392', '27555', 'C05955']	[]
5-oxoprolyl-peptide	['C02805', '17480', '12158']	['C02805', '12158', '17480']	['C02805', '17480', '12158']	MNXM738156	['kegg.compound:C02805', 'keggC:C02805', 'keggC:M_C02805']	5-oxoprolyl-peptide	['C02805', '12158', '17480']	['C02805']
5-oxoprolyl-peptide	['C02805', '17480', '12158']	['C02805', '12158', '17480']	['C02805', '17480', '12158']	MNXM738157	['seed.compound:cpd01814', 'seedM:M_cpd01814', 'seedM:cpd01814']	5-oxoprolyl-peptide	['C02805', '12158', '17480']	[]
5-oxoprolyl-peptide	['C02805', '17480', '12158']	['C02805', '12158', '17480']	['C02805', '17480', '12158']	MNXM738158	['CHEBI:17480', 'chebi:12158', 'chebi:17480', 'chebi:2117']	5-oxoprolyl-peptide	['C02805', '12158', '17480']	['2117', '12158', '17480']
5-oxoprolyl-peptide	['C02805', '17480', '12158']	['C02805', '12158', '17480']	['C02805', '17480', '12158']	MNXM738159	['seed.compound:cpd22155', 'seedM:M_cpd22155', 'seedM:cpd22155']	5-oxoprolyl-peptide	['C02805', '12158', '17480']	[]
1d-myo-inositol 1,3-bisphosphate	['C04062', '|D-MYO-INOSITOL-13-BISPHOSPHATE|', '18225', '83242']	['18225', '83242', 'C04062']	['C04062', '|D-MYO-INOSITOL-13-BISPHOSPHATE|', '18225', '83242']	MNXM1103624	['bigg.metabolite:mi13p', 'biggM:M_mi13p', 'biggM:mi13p']	1d-myo-inositol 1,3-bisphosphate	['83242', '18225', 'D-MYO-INOSITOL-13-BISPHOSPHATE', 'C04062']	[]
1d-myo-inositol 1,3-bisphosphate	['C04062', '|D-MYO-INOSITOL-13-BISPHOSPHATE|', '18225', '83242']	['18225', '83242', 'C04062']	['C04062', '|D-MYO-INOSITOL-13-BISPHOSPHATE|', '18225', '83242']	MNXM1103625	['CHEBI:18225', 'CHEBI:83242', 'chebi:12893', 'chebi:18225', 'chebi:19191', 'chebi:4275', 'chebi:43416', 'chebi:83242', 'hmdb:HMDB0006234', 'hmdb:HMDB06234', 'kegg.compound:C04062', 'keggC:C04062', 'keggC:M_C04062', 'metacyc.compound:D-MYO-INOSITOL-13-BISPHOSPHATE', 'metacycM:D-MYO-INOSITOL-13-BISPHOSPHATE', 'reactome:R-ALL-1629769', 'reactomeM:R-ALL-1629769', 'sabiork.compound:7049', 'sabiorkM:7049', 'seed.compound:cpd02512', 'seedM:M_cpd02512', 'seedM:cpd02512']	1d-myo-inositol 1,3-bisphosphate	['83242', '18225', 'D-MYO-INOSITOL-13-BISPHOSPHATE', 'C04062']	['D-MYO-INOSITOL-13-BISPHOSPHATE', '43416', '18225', '19191', '12893', 'C04062', '83242', '4275']
isovalerylglycine	['70984']	['70984']	['70984']	MNXM58397	['CHEBI:70984', 'bigg.metabolite:CE4968', 'biggM:CE4968', 'chebi:70984', 'hmdb:HMDB0000678']	isovalerylglycine	['70984']	['70984']
methionyl-histidyl-lysine	[]	['160787']	['160787']	MNXM744797	['bigg.metabolite:methislys', 'biggM:M_methislys', 'biggM:methislys']	methionyl-histidyl-lysine	['160787']	[]
(alpha-d-mannosyl)7-beta-d-mannosyl-diacetylchitobiosyl-l-asparagine, isoform b (protein)	[]	[]	[]	MNXM173947	['hmdb:HMDB0062252', 'hmdb:HMDB62252']	(alpha-d-mannosyl)7-beta-d-mannosyl-diacetylchitobiosyl-l-asparagine, isoform b (protein)	[]	[]
(alpha-d-mannosyl)7-beta-d-mannosyl-diacetylchitobiosyl-l-asparagine, isoform b (protein)	[]	[]	[]	MNXM6539	['bigg.metabolite:m7masnB', 'biggM:M_m7masnB', 'biggM:m7masnB']	(alpha-d-mannosyl)7-beta-d-mannosyl-diacetylchitobiosyl-l-asparagine, isoform b (protein)	[]	[]
3-hydroxyisovaleric acid	['37084']	['37084', '82957']	['82957', '37084']	MNXM36533	['CHEBI:37084', 'CHEBI:82957', 'bigg.metabolite:3hivac', 'bigg.metabolite:CE2028', 'biggM:3hivac', 'biggM:CE2028', 'biggM:M_3hivac', 'biggM:M_CE2028', 'chebi:37084', 'chebi:82957', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6ac1c50c-37e2-44a7-8db5-b4743365550c', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6ac1c50c-37e2-44a7-8db5-b4743365550c', 'hmdb:HMDB0000754', 'hmdb:HMDB00754', 'kegg.compound:C20827', 'keggC:C20827', 'keggC:M_C20827', 'lipidmaps:LMFA01050396', 'lipidmapsM:LMFA01050396', 'metacyc.compound:CPD-14642', 'metacycM:CPD-14642', 'seed.compound:cpd31748', 'seedM:M_cpd31748', 'seedM:cpd31748']	3-hydroxyisovaleric acid	['37084', '82957']	['37084', 'C20827', 'CPD-14642', '82957']
1d-myo-inositol 1,4,5-trisphosphate	['203600', 'C01245', '16595', '|INOSITOL-1-4-5-TRISPHOSPHATE|']	['203600', '16595', 'C01245']	['|INOSITOL-1-4-5-TRISPHOSPHATE|', 'C01245', '16595', '203600']	MNXM1103972	['CHEBI:16595', 'CHEBI:203600', 'chebi:11363', 'chebi:12892', 'chebi:12894', 'chebi:16595', 'chebi:19192', 'chebi:203600', 'chebi:4276', 'chebi:43249', 'hmdb:HMDB0001498', 'hmdb:HMDB01498', 'kegg.compound:C01245', 'keggC:C01245', 'keggC:M_C01245', 'metacyc.compound:INOSITOL-1-4-5-TRISPHOSPHATE', 'metacycM:INOSITOL-1-4-5-TRISPHOSPHATE', 'reactome:R-ALL-114520', 'reactome:R-ALL-139826', 'reactome:R-ALL-2023907', 'reactome:R-ALL-2024016', 'reactomeM:R-ALL-114520', 'reactomeM:R-ALL-139826', 'reactomeM:R-ALL-2023907', 'reactomeM:R-ALL-2024016', 'sabiork.compound:27435', 'sabiork.compound:5471', 'sabiorkM:27435', 'sabiorkM:5471', 'seed.compound:cpd00916', 'seedM:M_cpd00916', 'seedM:cpd00916']	1d-myo-inositol 1,4,5-trisphosphate	['203600', '16595', 'INOSITOL-1-4-5-TRISPHOSPHATE', 'C01245']	['43249', 'C01245', '12892', '203600', '12894', '11363', 'INOSITOL-1-4-5-TRISPHOSPHATE', '19192', '16595', '4276']
neurotensin 11-13	[]	['165121']	['165121']	MNXM64523	['bigg.metabolite:CE2863', 'biggM:CE2863', 'biggM:M_CE2863', 'hmdb:HMDB0013024', 'hmdb:HMDB13024']	neurotensin 11-13	['165121']	[]
histidyl-lysyl-alanine	[]	['164629']	['164629']	MNXM744743	['bigg.metabolite:hislysala', 'biggM:M_hislysala', 'biggM:hislysala']	histidyl-lysyl-alanine	['164629']	[]
dodecanedioyl coenzyme a	['76339']	['76339', '76315']	['76339', '76315']	MNXM1101935	['bigg.metabolite:c12dccoa', 'biggM:M_c12dccoa', 'biggM:c12dccoa']	dodecanedioyl coenzyme a	['76339', '76315']	[]
acyl carrier protein	['18359', '|ACP-GROUP|', 'C00229']	['C00229']	['18359', '|ACP-GROUP|', 'C00229']	MNXM1092032	['bigg.metabolite:ACP_2', 'biggM:ACP_2', 'biggM:M_ACP_2']	acyl carrier protein	['C00229', '18359', 'ACP-GROUP']	[]
acyl carrier protein	['18359', '|ACP-GROUP|', 'C00229']	['C00229']	['18359', '|ACP-GROUP|', 'C00229']	MNXM1092519	['bigg.metabolite:acp', 'biggM:M_acp', 'biggM:acp']	acyl carrier protein	['C00229', '18359', 'ACP-GROUP']	[]
simvastatin-acyl-glucuronide	[]	[]	[]	MNXM744884	['bigg.metabolite:simvgluc', 'biggM:M_simvgluc', 'biggM:simvgluc']	simvastatin-acyl-glucuronide	[]	[]
3-hydroxypyruvate	['17180', '30841', 'C00168', '|OH-PYR|']	['OH-PYR', '17180', '30841', 'C00168']	['17180', '|OH-PYR|', 'OH-PYR', '30841', 'C00168']	MNXM392	['CHEBI:17180', 'CHEBI:30841', 'bigg.metabolite:hpyr', 'biggM:M_hpyr', 'biggM:hpyr', 'chebi:11837', 'chebi:14425', 'chebi:17180', 'chebi:20082', 'chebi:20083', 'chebi:30841', 'chebi:39999', 'chebi:5813', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/15496999-93c3-48e0-a69c-8e2ca0503508', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/7db40782-1f6e-447d-aaf1-b17c4f9bd437', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/15496999-93c3-48e0-a69c-8e2ca0503508', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/7db40782-1f6e-447d-aaf1-b17c4f9bd437', 'hmdb:HMDB0001352', 'hmdb:HMDB01352', 'kegg.compound:C00168', 'keggC:C00168', 'keggC:M_C00168', 'metacyc.compound:OH-PYR', 'metacycM:OH-PYR', 'sabiork.compound:1959', 'sabiorkM:1959', 'seed.compound:cpd00145', 'seedM:M_cpd00145', 'seedM:cpd00145']	3-hydroxypyruvate	['C00168', '17180', 'OH-PYR', '30841']	['39999', '11837', 'C00168', '14425', '30841', '20083', 'OH-PYR', '5813', '20082', '17180']
(gal)2-xyl-l-ser (protein)	[]	[]	[]	MNXM1104073	['bigg.metabolite:l2xser', 'biggM:M_l2xser', 'biggM:l2xser']	(gal)2-xyl-l-ser (protein)	[]	[]
gq1c	['87994', 'G00121']	['G00121', '87994']	['87994', 'G00121']	MNXM9260	['CHEBI:87994', 'bigg.metabolite:gq1c_cho', 'biggM:gq1c_cho', 'chebi:87994', 'kegg.glycan:G00121', 'keggG:G00121', 'seed.compound:cpd21589', 'seedM:cpd21589']	gq1c	['87994', 'G00121']	['87994']
keratan sulfate i biosynthesis, precursor 1	[]	[]	[]	MNXM11945	['bigg.metabolite:ksi_pre1', 'biggM:M_ksi_pre1', 'biggM:ksi_pre1']	keratan sulfate i biosynthesis, precursor 1	[]	[]
cystyl-seryl-methionine	[]	['161684']	['161684']	MNXM744682	['bigg.metabolite:cyssermet', 'biggM:M_cyssermet', 'biggM:cyssermet']	cystyl-seryl-methionine	['161684']	[]
nordazepam	['111762', 'C07486']	['C07486', '111762']	['111762', 'C07486']	MNXM64920	['CHEBI:111762', 'bigg.metabolite:C07486', 'biggM:C07486', 'biggM:M_C07486', 'chebi:111762', 'chebi:7624', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/186a7839-3367-4853-a0c7-b0f9357badf1', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/186a7839-3367-4853-a0c7-b0f9357badf1', 'hmdb:HMDB0060538', 'hmdb:HMDB0061094', 'hmdb:HMDB60538', 'hmdb:HMDB61094', 'kegg.compound:C07486', 'kegg.drug:D08283', 'keggC:C07486', 'keggC:M_C07486', 'keggD:D08283', 'keggD:M_D08283', 'seed.compound:cpd04658', 'seedM:M_cpd04658', 'seedM:cpd04658']	nordazepam	['C07486', '111762']	['C07486', '111762', '7624']
l-fucose 1-phosphate	['57268', '12387', 'C02985', '|CPD-488|', '28319']	['C02985', '28319']	['57268', '12387', 'C02985', '|CPD-488|', '28319']	MNXM731751	['CHEBI:28319', 'chebi:28319', 'hmdb:HMDB0001265']	l-fucose 1-phosphate	['C02985', '28319', '57268', '12387', 'CPD-488']	['28319']
l-fucose 1-phosphate	['57268', '12387', 'C02985', '|CPD-488|', '28319']	['C02985', '28319']	['57268', '12387', 'C02985', '|CPD-488|', '28319']	MNXM731752	['bigg.metabolite:fuc1p__L', 'biggM:fuc1p__L', 'kegg.compound:C02985', 'keggC:C02985', 'metacyc.compound:CPD-488', 'metacycM:CPD-488', 'seed.compound:cpd01912', 'seedM:cpd01912']	l-fucose 1-phosphate	['C02985', '28319', '57268', '12387', 'CPD-488']	['CPD-488', 'C02985']
l-fucose 1-phosphate	['57268', '12387', 'C02985', '|CPD-488|', '28319']	['C02985', '28319']	['57268', '12387', 'C02985', '|CPD-488|', '28319']	MNXM731754	['sabiork.compound:1605', 'sabiorkM:1605']	l-fucose 1-phosphate	['C02985', '28319', '57268', '12387', 'CPD-488']	[]
n-((r)-4-phosphopantothenoyl)-l-cysteine	['15769', '59458', '|R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE|', 'C04352']	['15769', 'C04352', '57507', '59458']	['15769', '59458', '57507', '|R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE|', 'C04352']	MNXM730898	['bigg.metabolite:4ppcys', 'biggM:4ppcys', 'hmdb:HMDB0001117', 'metacyc.compound:R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE', 'metacycM:R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE', 'seed.compound:cpd02666', 'seedM:cpd02666']	n-((r)-4-phosphopantothenoyl)-l-cysteine	['57507', '15769', 'C04352', 'R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE', '59458']	['R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE']
prolyl-glutaminyl-proline	[]	['162245']	['162245']	MNXM744854	['bigg.metabolite:proglnpro', 'biggM:M_proglnpro', 'biggM:proglnpro']	prolyl-glutaminyl-proline	['162245']	[]
trna(arg)	['C01636', '29171']	['C01636', '29171']	['C01636', '29171']	MNXM1091268	['rheaG:9658']	trna(arg)	['C01636', '29171']	[]
protein c-terminal s-farnesyl-l-cysteine methyl ester	['15818', 'C04748']	['C04748', '15818']	['15818', 'C04748']	MNXM739084	['kegg.compound:C04748', 'keggC:C04748', 'keggC:M_C04748']	protein c-terminal s-farnesyl-l-cysteine methyl ester	['15818', 'C04748']	['C04748']
protein c-terminal s-farnesyl-l-cysteine methyl ester	['15818', 'C04748']	['C04748', '15818']	['15818', 'C04748']	MNXM739085	['seed.compound:cpd12603', 'seedM:M_cpd12603', 'seedM:cpd12603']	protein c-terminal s-farnesyl-l-cysteine methyl ester	['15818', 'C04748']	[]
protein c-terminal s-farnesyl-l-cysteine methyl ester	['15818', 'C04748']	['C04748', '15818']	['15818', 'C04748']	MNXM739086	['CHEBI:15818', 'chebi:14940', 'chebi:15818', 'chebi:8529']	protein c-terminal s-farnesyl-l-cysteine methyl ester	['15818', 'C04748']	['15818', '14940', '8529']
(gal)4 (glc)1 (glcnac)2 (lfuc)1 (cer)1	['90154']	['G10430', 'G04912', '90154', 'G00083']	['90154', 'G04912', 'G10430', 'G00083']	MNXM7941	['bigg.metabolite:galfucgalacglcgal14acglcgalgluside_hs', 'biggM:M_galfucgalacglcgal14acglcgalgluside_hs', 'biggM:galfucgalacglcgal14acglcgalgluside_hs']	(gal)4 (glc)1 (glcnac)2 (lfuc)1 (cer)1	['90154', 'G04912', 'G00083', 'G10430']	[]
n-formylmethionyl-trna	['17119', 'C03294']	['C03294', '17119']	['17119', 'C03294']	MNXM741601	['kegg.compound:C03294', 'keggC:C03294', 'keggC:M_C03294']	n-formylmethionyl-trna	['17119', 'C03294']	['C03294']
n-formylmethionyl-trna	['17119', 'C03294']	['C03294', '17119']	['17119', 'C03294']	MNXM741602	['bigg.metabolite:fmettrna', 'biggM:M_fmettrna', 'biggM:fmettrna']	n-formylmethionyl-trna	['17119', 'C03294']	[]
n-formylmethionyl-trna	['17119', 'C03294']	['C03294', '17119']	['17119', 'C03294']	MNXM741603	['seed.compound:cpd12285', 'seedM:M_cpd12285', 'seedM:cpd12285']	n-formylmethionyl-trna	['17119', 'C03294']	[]
5-dodecenoyl coenzyme a	[]	[]	[]	MNXM744684	['bigg.metabolite:dd5ecoa', 'biggM:M_dd5ecoa', 'biggM:dd5ecoa']	5-dodecenoyl coenzyme a	[]	[]
keratan sulfate i, degradation product 12	[]	[]	[]	MNXM8786	['bigg.metabolite:ksi_deg12', 'biggM:M_ksi_deg12', 'biggM:ksi_deg12']	keratan sulfate i, degradation product 12	[]	[]
5,6-epoxy-13-cis-retinoate	[]	['C16680', '80658', '139183']	['139183', 'C16680', '80658']	MNXM726412	['bigg.metabolite:CE2963', 'biggM:CE2963']	5,6-epoxy-13-cis-retinoate	['139183', 'C16680', '80658']	[]
5,6-epoxy-13-cis-retinoate	[]	['C16680', '80658', '139183']	['139183', 'C16680', '80658']	MNXM726415	['hmdb:HMDB0062411']	5,6-epoxy-13-cis-retinoate	['139183', 'C16680', '80658']	[]
diazepam	['49575', 'C06948']	['C06948', '49575']	['49575', 'C06948']	MNXM50391	['CHEBI:49575', 'bigg.metabolite:C06948', 'biggM:C06948', 'biggM:M_C06948', 'chebi:4494', 'chebi:49574', 'chebi:49575', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/83ad49d1-65b8-4119-8087-30fd07f76efa', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/83ad49d1-65b8-4119-8087-30fd07f76efa', 'hmdb:HMDB0014967', 'hmdb:HMDB14967', 'kegg.compound:C06948', 'kegg.drug:D00293', 'keggC:C06948', 'keggC:M_C06948', 'keggD:D00293', 'keggD:M_D00293', 'seed.compound:cpd04280', 'seedM:M_cpd04280', 'seedM:cpd04280']	diazepam	['C06948', '49575']	['4494', 'C06948', '49575', '49574']
cholesterol-ester-hexacosa	[]	[]	[]	MNXM1092262	['bigg.metabolite:M01496', 'biggM:M01496', 'biggM:M_M01496']	cholesterol-ester-hexacosa	[]	[]
pitavastatin-lactone	[]	[]	[]	MNXM744867	['bigg.metabolite:ptvstlac', 'biggM:M_ptvstlac', 'biggM:ptvstlac']	pitavastatin-lactone	[]	[]
neuromedin n	['C15868', '80141']	['80141', 'C15868']	['C15868', '80141']	MNXM1103729	['bigg.metabolite:CE5797', 'biggM:CE5797', 'biggM:M_CE5797']	neuromedin n	['80141', 'C15868']	[]
neuromedin n	['C15868', '80141']	['80141', 'C15868']	['C15868', '80141']	MNXM1103730	['hmdb:HMDB0013022', 'hmdb:HMDB13022']	neuromedin n	['80141', 'C15868']	[]
neuromedin n	['C15868', '80141']	['80141', 'C15868']	['C15868', '80141']	MNXM1103731	['CHEBI:80141', 'chebi:80141']	neuromedin n	['80141', 'C15868']	['80141']
neuromedin n	['C15868', '80141']	['80141', 'C15868']	['C15868', '80141']	MNXM1103732	['kegg.compound:C15868', 'keggC:C15868', 'keggC:M_C15868']	neuromedin n	['80141', 'C15868']	['C15868']
neuromedin n	['C15868', '80141']	['80141', 'C15868']	['C15868', '80141']	MNXM1103733	['seed.compound:cpd14599', 'seedM:M_cpd14599', 'seedM:cpd14599']	neuromedin n	['80141', 'C15868']	[]
n-acetyl-leukotriene e4	['7210', 'C11361']	['C11361', '7210']	['7210', 'C11361']	MNXM739033	['bigg.metabolite:CE4936', 'biggM:CE4936', 'biggM:M_CE4936']	n-acetyl-leukotriene e4	['7210', 'C11361']	[]
n-acetyl-leukotriene e4	['7210', 'C11361']	['C11361', '7210']	['7210', 'C11361']	MNXM739035	['hmdb:HMDB0005084', 'hmdb:HMDB05084', 'lipidmaps:LMFA03020079', 'lipidmapsM:LMFA03020079']	n-acetyl-leukotriene e4	['7210', 'C11361']	[]
5,12-dihydroxy-6,8,10,14-eicosatetraenoic acid	['63981', '53027', '15647']	['63982', '72795', '15647', '90723', '57461', '133975', '63981', '165285', 'C02165', '53027']	['C02165', '53027', '63982', '15647', '90723', '57461', '165285', '133975', '72795', '63981']	MNXM37877	['bigg.metabolite:CE6246', 'biggM:CE6246', 'biggM:M_CE6246', 'hmdb:HMDB0062409', 'hmdb:HMDB62409', 'lipidmaps:LMFA03060052', 'lipidmapsM:LMFA03060052']	5,12-dihydroxy-6,8,10,14-eicosatetraenoic acid	['72795', 'C02165', '15647', '53027', '133975', '63981', '165285', '57461', '63982', '90723']	[]
dolichyl phosphate d-mannose, human liver homolog	[]	['C00663', '35374', 'GLC-1-P', '53072', '53025', '17973', 'C00636', 'GALACTOSE-1P', '29042', '75522', '60465', 'C01171', '58336', 'D-glucose-1-phosphates', 'MANNOSE-1P', '16326', '16077', '37480', '58409', 'C15926', '60389', '57629', '58601', '18205', '57734', 'C00103', 'C03812', 'C03384', '80181', '58908', 'CPD-448', 'C15924', '57684', '16218', 'C00446']	['53025', '57734', '60465', 'C00663', 'D-glucose-1-phosphates', '58336', 'C15924', '57629', '29042', 'C00446', 'MANNOSE-1P', '37480', '75522', '57684', 'GLC-1-P', 'C03812', '16218', '80181', 'C15926', '58409', '16077', 'GALACTOSE-1P', '18205', '58908', 'C03384', '58601', 'C00103', '35374', 'C00636', '60389', 'CPD-448', '16326', '53072', '17973', 'C01171']	MNXM145684	['bigg.metabolite:dolmanp__L', 'biggM:M_dolmanp__L', 'biggM:dolmanp__L']	dolichyl phosphate d-mannose, human liver homolog	['C03812', '60389', '58409', 'C00636', 'C15926', 'C00446', 'GALACTOSE-1P', 'C15924', '18205', 'D-glucose-1-phosphates', '57629', '37480', '60465', '17973', 'C03384', '75522', '58601', '53025', '16218', 'C00103', '58908', 'MANNOSE-1P', '57684', 'C00663', '16077', '53072', '35374', '16326', 'CPD-448', '29042', '58336', 'C01171', 'GLC-1-P', '57734', '80181']	[]
taurocholic acid 3-sulfate	['166740']	['166740']	['166740']	MNXM1094245	['bigg.metabolite:tca3s', 'biggM:M_tca3s', 'biggM:tca3s']	taurocholic acid 3-sulfate	['166740']	[]
taurocholic acid 3-sulfate	['166740']	['166740']	['166740']	MNXM83377	['hmdb:HMDB0002581', 'hmdb:HMDB02581', 'lipidmaps:LMST05020031', 'lipidmapsM:LMST05020031']	taurocholic acid 3-sulfate	['166740']	[]
9e-octadecenoic acid	['27997', 'C01712', '36021']	['C01712', '30825']	['27997', 'C01712', '36021', '30825']	MNXM1103975	['bigg.metabolite:M00127', 'biggM:M00127']	9e-octadecenoic acid	['30825', 'C01712', '36021', '27997']	[]
9e-octadecenoic acid	['27997', 'C01712', '36021']	['C01712', '30825']	['27997', 'C01712', '36021', '30825']	MNXM727012	['lipidmaps:LMFA01030073', 'lipidmapsM:LMFA01030073']	9e-octadecenoic acid	['30825', 'C01712', '36021', '27997']	[]
p1,p3-bis(5'-adenosyl) triphosphate	['27775', 'C06197']	['C06197', '27775']	['27775', 'C06197']	MNXM3683	['CHEBI:27775', 'bigg.metabolite:apppa', 'biggM:apppa', 'chebi:27775', 'kegg.compound:C06197', 'keggC:C06197', 'metacyc.compound:ADENOSINE5TRIPHOSPHO5ADENOSINE', 'metacycM:ADENOSINE5TRIPHOSPHO5ADENOSINE', 'sabiork.compound:1859', 'sabiorkM:1859', 'seed.compound:cpd03705', 'seedM:cpd03705']	p1,p3-bis(5'-adenosyl) triphosphate	['27775', 'C06197']	['27775', 'ADENOSINE5TRIPHOSPHO5ADENOSINE', 'C06197']
