Name	Identifiers_fuzzy	Identifiers_classic	Identifiers	ID	source	name	fuzzy	metaNet
l-histidinol phosphate	['|L-HISTIDINOL-P|', 'C01100', '57980', '16996']	['57980', '16996', 'C01100']	['|L-HISTIDINOL-P|', 'C01100', '57980', '16996']	MNXM1482	['CHEBI:16996', 'CHEBI:57980', 'bigg.metabolite:hisp', 'biggM:M_hisp', 'biggM:hisp', 'chebi:13119', 'chebi:16996', 'chebi:21327', 'chebi:43319', 'chebi:57980', 'chebi:6242', 'kegg.compound:C01100', 'keggC:C01100', 'keggC:M_C01100', 'metacyc.compound:L-HISTIDINOL-P', 'metacycM:L-HISTIDINOL-P', 'sabiork.compound:1699', 'sabiorkM:1699', 'seed.compound:cpd00807', 'seedM:M_cpd00807', 'seedM:cpd00807']	l-histidinol phosphate	['C01100', '16996', 'L-HISTIDINOL-P', '57980']	['L-HISTIDINOL-P', '43319', '6242', '21327', '16996', '57980', '13119', 'C01100']
3-oxohexanoyl-coa	['27648', '62418', '|K-HEXANOYL-COA|', 'C05269']	['62418', 'K-HEXANOYL-COA', 'C05269', '27648']	['C05269', 'K-HEXANOYL-COA', '62418', '27648', '|K-HEXANOYL-COA|']	MNXM1104699	['bigg.metabolite:3ohcoa', 'biggM:3ohcoa', 'biggM:M_3ohcoa']	3-oxohexanoyl-coa	['K-HEXANOYL-COA', '62418', '27648', 'C05269']	[]
3-oxohexanoyl-coa	['27648', '62418', '|K-HEXANOYL-COA|', 'C05269']	['62418', 'K-HEXANOYL-COA', 'C05269', '27648']	['C05269', 'K-HEXANOYL-COA', '62418', '27648', '|K-HEXANOYL-COA|']	MNXM1104701	['CHEBI:27648', 'CHEBI:62418', 'SLM:000001031', 'chebi:1641', 'chebi:20172', 'chebi:27648', 'chebi:62418', 'kegg.compound:C05269', 'keggC:C05269', 'keggC:M_C05269', 'lipidmaps:LMFA07050242', 'lipidmapsM:LMFA07050242', 'metacyc.compound:K-HEXANOYL-COA', 'metacycM:K-HEXANOYL-COA', 'reactome:R-ALL-77320', 'reactomeM:R-ALL-77320', 'sabiork.compound:2746', 'sabiorkM:2746', 'seed.compound:cpd03123', 'seedM:M_cpd03123', 'seedM:cpd03123', 'slm:000001031']	3-oxohexanoyl-coa	['K-HEXANOYL-COA', '62418', '27648', 'C05269']	['27648', '20172', 'K-HEXANOYL-COA', '1641', 'C05269', '62418']
3-oxohexanoyl-coa	['27648', '62418', '|K-HEXANOYL-COA|', 'C05269']	['62418', 'K-HEXANOYL-COA', 'C05269', '27648']	['C05269', 'K-HEXANOYL-COA', '62418', '27648', '|K-HEXANOYL-COA|']	MNXM739602	['hmdb:HMDB0003943', 'hmdb:HMDB03943']	3-oxohexanoyl-coa	['K-HEXANOYL-COA', '62418', '27648', 'C05269']	[]
methylglyoxal	['|METHYL-GLYOXAL|', 'C00546', '17158']	['17158', 'C00546']	['|METHYL-GLYOXAL|', 'C00546', '17158']	MNXM310	['CHEBI:17158', 'bigg.metabolite:mthgxl', 'biggM:M_mthgxl', 'biggM:mthgxl', 'chebi:11643', 'chebi:14599', 'chebi:17158', 'chebi:25303', 'chebi:6875', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/87b7fac4-f224-43ab-81f4-b95330450174', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/87b7fac4-f224-43ab-81f4-b95330450174', 'hmdb:HMDB0001167', 'hmdb:HMDB01167', 'kegg.compound:C00546', 'keggC:C00546', 'keggC:M_C00546', 'metacyc.compound:METHYL-GLYOXAL', 'metacycM:METHYL-GLYOXAL', 'sabiork.compound:2088', 'sabiorkM:2088', 'seed.compound:cpd00428', 'seedM:M_cpd00428', 'seedM:cpd00428']	methylglyoxal	['METHYL-GLYOXAL', '17158', 'C00546']	['METHYL-GLYOXAL', '6875', '17158', '25303', 'C00546', '11643', '14599']
l-cysteine	['C00097', '|CYS|', '17561', '35235']	['35235', 'C00097', '29950', '17561']	['29950', 'C00097', '|CYS|', '35235', '17561']	MNXM738068	['CHEBI:17561', 'CHEBI:32442', 'CHEBI:32443', 'CHEBI:32445', 'CHEBI:35235', 'bigg.metabolite:cys__L', 'biggM:M_cys__L', 'biggM:cys-L', 'biggM:cys__L', 'chebi:13095', 'chebi:17561', 'chebi:21261', 'chebi:32442', 'chebi:32443', 'chebi:32445', 'chebi:35235', 'chebi:41227', 'chebi:41700', 'chebi:41768', 'chebi:41781', 'chebi:41811', 'chebi:6207', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/02361658-c991-436f-ba62-fafbccfdae5e', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/02361658-c991-436f-ba62-fafbccfdae5e', 'hmdb:HMDB0000574', 'hmdb:HMDB00574', 'kegg.compound:C00097', 'kegg.drug:D00026', 'keggC:C00097', 'keggC:M_C00097', 'keggD:D00026', 'keggD:M_D00026', 'metacyc.compound:CYS', 'metacycM:CYS', 'reactome:R-ALL-111707', 'reactome:R-ALL-352016', 'reactome:R-ALL-379721', 'reactome:R-ALL-5668576', 'reactomeM:R-ALL-111707', 'reactomeM:R-ALL-352016', 'reactomeM:R-ALL-379721', 'reactomeM:R-ALL-5668576', 'sabiork.compound:78', 'sabiorkM:78', 'seed.compound:cpd00084', 'seedM:M_cpd00084', 'seedM:cpd00084']	l-cysteine	['29950', '35235', 'CYS', 'C00097', '17561']	['21261', '6207', '35235', '41227', '41768', '41781', '32445', '41811', 'CYS', '41700', '13095', '32442', 'C00097', '17561', '32443']
l-tyrosine	['|TYR|', '17895', '58315', 'C00082']	['58315', '46858', '17895', 'C00082']	['46858', '58315', '|TYR|', '17895', 'C00082']	MNXM76	['CHEBI:17895', 'CHEBI:18186', 'CHEBI:32760', 'CHEBI:32761', 'CHEBI:32762', 'CHEBI:32784', 'CHEBI:32785', 'CHEBI:32786', 'CHEBI:58315', 'bigg.metabolite:tyr__L', 'biggM:M_tyr__L', 'biggM:tyr-L', 'biggM:tyr__L', 'chebi:13181', 'chebi:15277', 'chebi:17895', 'chebi:18186', 'chebi:21411', 'chebi:27176', 'chebi:32760', 'chebi:32761', 'chebi:32762', 'chebi:32784', 'chebi:32785', 'chebi:32786', 'chebi:46070', 'chebi:46161', 'chebi:58315', 'chebi:6313', 'chebi:9800', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/974bd9b7-53fb-48cd-aaf3-6bd3196c0365', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/974bd9b7-53fb-48cd-aaf3-6bd3196c0365', 'hmdb:HMDB0000158', 'hmdb:HMDB0000647', 'hmdb:HMDB00158', 'hmdb:HMDB00647', 'kegg.compound:C00082', 'kegg.compound:C01536', 'kegg.drug:D00022', 'keggC:C00082', 'keggC:C01536', 'keggC:M_C00082', 'keggC:M_C01536', 'keggD:D00022', 'keggD:M_D00022', 'metacyc.compound:TYR', 'metacycM:TYR', 'reactome:R-ALL-29506', 'reactome:R-ALL-352030', 'reactome:R-ALL-379710', 'reactome:R-ALL-5668567', 'reactomeM:R-ALL-29506', 'reactomeM:R-ALL-352030', 'reactomeM:R-ALL-379710', 'reactomeM:R-ALL-5668567', 'sabiork.compound:2291', 'sabiork.compound:84', 'sabiorkM:2291', 'sabiorkM:84', 'seed.compound:cpd00069', 'seed.compound:cpd30745', 'seedM:M_cpd00069', 'seedM:M_cpd30745', 'seedM:cpd00069', 'seedM:cpd30745']	l-tyrosine	['C00082', '46858', '58315', '17895', 'TYR']	['C01536', '13181', '32760', '32784', '6313', '32761', '15277', '58315', 'TYR', 'C00082', '46161', '32762', '17895', '9800', '27176', '21411', '18186', '46070', '32785', '32786']
gmp	['C00144', '|GMP|', '165823', '17345', '58115']	['C00144', '58115', '17345', 'GMP']	['C00144', '|GMP|', '165823', 'GMP', '17345', '58115']	MNXM1101285	['bigg.metabolite:gmp', 'biggM:M_gmp', 'biggM:gmp']	gmp	['165823', '58115', 'C00144', 'GMP', '17345']	[]
gmp	['C00144', '|GMP|', '165823', '17345', '58115']	['C00144', '58115', '17345', 'GMP']	['C00144', '|GMP|', '165823', 'GMP', '17345', '58115']	MNXM1101286	['CHEBI:17345', 'CHEBI:58115', 'chebi:13341', 'chebi:14381', 'chebi:17345', 'chebi:24449', 'chebi:24450', 'chebi:40119', 'chebi:42647', 'chebi:42831', 'chebi:42887', 'chebi:42979', 'chebi:47450', 'chebi:5228', 'chebi:58115', 'hmdb:HMDB0001397', 'hmdb:HMDB01397', 'kegg.compound:C00144', 'keggC:C00144', 'keggC:M_C00144', 'metacyc.compound:GMP', 'metacycM:GMP', 'reactome:R-ALL-113578', 'reactome:R-ALL-113579', 'reactome:R-ALL-29626', 'reactome:R-ALL-3221703', 'reactome:R-ALL-744239', 'reactomeM:R-ALL-113578', 'reactomeM:R-ALL-113579', 'reactomeM:R-ALL-29626', 'reactomeM:R-ALL-3221703', 'reactomeM:R-ALL-744239', 'sabiork.compound:1309', 'sabiorkM:1309', 'seed.compound:cpd00126', 'seedM:M_cpd00126', 'seedM:cpd00126']	gmp	['165823', '58115', 'C00144', 'GMP', '17345']	['13341', '24450', '17345', '40119', '58115', 'C00144', '42887', '42979', '5228', 'GMP', '24449', '42831', '42647', '47450', '14381']
adp	['73342', '456216', 'G11113', '|ADP|', 'C00008', '16761']	['16761', 'C00008', '73342', '456216', 'G11113']	['C00008', '73342', '456216', 'G11113', '|ADP|', '16761']	MNXM7	['CHEBI:16761', 'CHEBI:456216', 'CHEBI:87518', 'bigg.metabolite:adp', 'biggM:M_adp', 'biggM:adp', 'chebi:13222', 'chebi:16761', 'chebi:22244', 'chebi:2342', 'chebi:40553', 'chebi:456216', 'chebi:87518', 'hmdb:HMDB0001341', 'hmdb:HMDB01341', 'kegg.compound:C00008', 'kegg.glycan:G11113', 'keggC:C00008', 'keggC:M_C00008', 'keggG:G11113', 'keggG:M_G11113', 'metacyc.compound:ADP', 'metacycM:ADP', 'reactome:R-ALL-113581', 'reactome:R-ALL-113582', 'reactome:R-ALL-114564', 'reactome:R-ALL-114565', 'reactome:R-ALL-196180', 'reactome:R-ALL-211606', 'reactome:R-ALL-29370', 'reactome:R-ALL-5632457', 'reactome:R-ALL-8931884', 'reactomeM:R-ALL-113581', 'reactomeM:R-ALL-113582', 'reactomeM:R-ALL-114564', 'reactomeM:R-ALL-114565', 'reactomeM:R-ALL-196180', 'reactomeM:R-ALL-211606', 'reactomeM:R-ALL-29370', 'reactomeM:R-ALL-5632457', 'reactomeM:R-ALL-8931884', 'sabiork.compound:35', 'sabiorkM:35', 'seed.compound:cpd00008', 'seedM:M_cpd00008', 'seedM:cpd00008']	adp	['C00008', '16761', 'ADP', 'G11113', '456216', '73342']	['13222', '16761', '87518', 'ADP', '456216', '40553', '22244', 'C00008', '2342']
4-aminobutanal	['17769', 'C00555', '58264', '|4-AMINO-BUTYRALDEHYDE|']	['17769', '58264', 'C00555']	['|4-AMINO-BUTYRALDEHYDE|', '17769', '58264', 'C00555']	MNXM422	['CHEBI:17769', 'CHEBI:58264', 'bigg.metabolite:4abutn', 'biggM:4abutn', 'biggM:M_4abutn', 'chebi:11960', 'chebi:17769', 'chebi:1785', 'chebi:20316', 'chebi:58264', 'hmdb:HMDB0001080', 'hmdb:HMDB0060247', 'hmdb:HMDB01080', 'hmdb:HMDB60247', 'kegg.compound:C00555', 'keggC:C00555', 'keggC:M_C00555', 'metacyc.compound:4-AMINO-BUTYRALDEHYDE', 'metacycM:4-AMINO-BUTYRALDEHYDE', 'sabiork.compound:2092', 'sabiorkM:2092', 'seed.compound:cpd00434', 'seed.compound:cpd12219', 'seedM:M_cpd00434', 'seedM:M_cpd12219', 'seedM:cpd00434', 'seedM:cpd12219']	4-aminobutanal	['C00555', '58264', '17769', '4-AMINO-BUTYRALDEHYDE']	['C00555', '58264', '11960', '20316', '1785', '17769', '4-AMINO-BUTYRALDEHYDE']
laurate	['|DODECANOATE|', 'C02679', '18262']	['30805', 'DODECANOATE', 'C02679', '18262']	['18262', '30805', 'DODECANOATE', '|DODECANOATE|', 'C02679']	MNXM402	['CHEBI:18262', 'SLM:000000719', 'chebi:18262', 'hmdb:HMDB0000638', 'metacyc.compound:DODECANOATE', 'metacycM:DODECANOATE', 'sabiork.compound:2488', 'sabiorkM:2488', 'seed.compound:cpd01741', 'seedM:cpd01741', 'slm:000000719']	laurate	['18262', 'C02679', 'DODECANOATE', '30805']	['18262', 'DODECANOATE']
6,7-dimethyl-8-(1-d-ribityl)lumazine	['58201', '17601', '|DIMETHYL-D-RIBITYL-LUMAZINE|', 'C04332']	['58201', 'C04332', '17601']	['58201', '17601', 'C04332', '|DIMETHYL-D-RIBITYL-LUMAZINE|']	MNXM728011	['CHEBI:17601', 'CHEBI:58201', 'bigg.metabolite:dmlz', 'biggM:M_dmlz', 'biggM:dmlz', 'chebi:12185', 'chebi:17601', 'chebi:20682', 'chebi:2154', 'chebi:58201', 'hmdb:HMDB0003826', 'hmdb:HMDB03826', 'kegg.compound:C04332', 'keggC:C04332', 'keggC:M_C04332', 'metacyc.compound:DIMETHYL-D-RIBITYL-LUMAZINE', 'metacycM:DIMETHYL-D-RIBITYL-LUMAZINE', 'sabiork.compound:7240', 'sabiorkM:7240', 'seed.compound:cpd02656', 'seedM:M_cpd02656', 'seedM:cpd02656']	6,7-dimethyl-8-(1-d-ribityl)lumazine	['C04332', 'DIMETHYL-D-RIBITYL-LUMAZINE', '58201', '17601']	['DIMETHYL-D-RIBITYL-LUMAZINE', '58201', '20682', '17601', '12185', '2154', 'C04332']
l-serine	['17115', '33384', 'C00065', '|SER|']	['C00065', '17115', '33384', '29999']	['|SER|', '29999', '17115', '33384', 'C00065']	MNXM737787	['CHEBI:17115', 'CHEBI:32836', 'CHEBI:32837', 'CHEBI:33384', 'bigg.metabolite:ser__L', 'biggM:M_ser__L', 'biggM:ser-L', 'biggM:ser__L', 'chebi:13167', 'chebi:17115', 'chebi:21387', 'chebi:32836', 'chebi:32837', 'chebi:33384', 'chebi:45440', 'chebi:45451', 'chebi:45590', 'chebi:45597', 'chebi:45677', 'chebi:6301', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/207ebcd7-f859-4b01-8a69-9b99fb380595', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/207ebcd7-f859-4b01-8a69-9b99fb380595', 'hmdb:HMDB0000187', 'hmdb:HMDB0000589', 'hmdb:HMDB00187', 'hmdb:HMDB00589', 'hmdb:HMDB0062263', 'hmdb:HMDB62263', 'kegg.compound:C00065', 'kegg.drug:D00016', 'keggC:C00065', 'keggC:M_C00065', 'keggD:D00016', 'keggD:M_D00016', 'metacyc.compound:SER', 'metacycM:SER', 'reactome:R-ALL-200736', 'reactome:R-ALL-352002', 'reactome:R-ALL-379732', 'reactomeM:R-ALL-200736', 'reactomeM:R-ALL-352002', 'reactomeM:R-ALL-379732', 'sabiork.compound:2140', 'sabiork.compound:75', 'sabiorkM:2140', 'sabiorkM:75', 'seed.compound:cpd00054', 'seedM:M_cpd00054', 'seedM:cpd00054']	l-serine	['33384', '17115', '29999', 'C00065', 'SER']	['45451', 'C00065', '32837', '33384', '17115', '45677', '45590', '13167', '21387', '45440', '32836', '45597', '6301', 'SER']
fecosterol	['17038', 'C04525', '|FECOSTEROL|']	['FECOSTEROL', '17038', 'C04525']	['17038', 'C04525', '|FECOSTEROL|', 'FECOSTEROL']	MNXM731707	['CHEBI:17038', 'SLM:000000322', 'bigg.metabolite:fecost', 'biggM:fecost', 'chebi:17038', 'kegg.compound:C04525', 'keggC:C04525', 'lipidmaps:LMST01030095', 'lipidmapsM:LMST01030095', 'metacyc.compound:FECOSTEROL', 'metacycM:FECOSTEROL', 'seed.compound:cpd02755', 'seedM:cpd02755', 'slm:000000322']	fecosterol	['C04525', 'FECOSTEROL', '17038']	['C04525', 'FECOSTEROL', '17038']
fecosterol	['17038', 'C04525', '|FECOSTEROL|']	['FECOSTEROL', '17038', 'C04525']	['17038', 'C04525', '|FECOSTEROL|', 'FECOSTEROL']	MNXM731708	['sabiork.compound:7374', 'sabiorkM:7374']	fecosterol	['C04525', 'FECOSTEROL', '17038']	[]
palmitate	['15756', '7896', '|PALMITATE|', 'C00249']	['15756', 'PALMITATE', 'C00249', '7896']	['7896', 'PALMITATE', '|PALMITATE|', '15756', 'C00249']	MNXM108	['CHEBI:15756', 'CHEBI:7896', 'SLM:000000510', 'chebi:15756', 'chebi:7896', 'hmdb:HMDB0000220', 'kegg.compound:C00249', 'keggC:C00249', 'lipidmaps:LMFA01010001', 'lipidmapsM:LMFA01010001', 'metacyc.compound:PALMITATE', 'metacycM:PALMITATE', 'reactome:R-ALL-2453691', 'reactome:R-ALL-3632881', 'reactome:R-ALL-390435', 'reactome:R-ALL-400150', 'reactome:R-ALL-400452', 'reactome:R-ALL-426576', 'reactome:R-ALL-76168', 'reactomeM:R-ALL-2453691', 'reactomeM:R-ALL-3632881', 'reactomeM:R-ALL-390435', 'reactomeM:R-ALL-400150', 'reactomeM:R-ALL-400452', 'reactomeM:R-ALL-426576', 'reactomeM:R-ALL-76168', 'sabiork.compound:1990', 'sabiorkM:1990', 'seed.compound:cpd00214', 'seedM:cpd00214', 'slm:000000510']	palmitate	['7896', '15756', 'C00249', 'PALMITATE']	['15756', '7896', 'C00249', 'PALMITATE']
(s)-3-hydroxyhexacosanoyl-coa	['52976', '|CPD-16347|', '140720']	['52976']	['52976', '|CPD-16347|', '140720']	MNXM1103874	['CHEBI:140720', 'CHEBI:52976', 'CHEBI:64959', 'CHEBI:64972', 'chebi:140720', 'chebi:52369', 'chebi:52956', 'chebi:52976', 'chebi:64959', 'chebi:64972', 'hmdb:HMDB0062351', 'hmdb:HMDB62351', 'lipidmaps:LMFA07050155', 'lipidmaps:LMFA07050216', 'lipidmapsM:LMFA07050155', 'lipidmapsM:LMFA07050216', 'metacyc.compound:CPD-16347', 'metacycM:CPD-16347', 'reactome:R-ALL-390248', 'reactomeM:R-ALL-390248', 'seed.compound:cpd32562', 'seedM:M_cpd32562', 'seedM:cpd32562']	(s)-3-hydroxyhexacosanoyl-coa	['140720', '52976', 'CPD-16347']	['52956', '64959', '64972', 'CPD-16347', '140720', '52976', '52369']
(r)-acetoin	['C00810', '|CPD-10353|', '15686']	['15686', 'C00810']	['C00810', '|CPD-10353|', '15686']	MNXM664	['CHEBI:15686', 'bigg.metabolite:actn__R', 'biggM:M_actn__R', 'biggM:actn_R', 'biggM:actn__R', 'chebi:10968', 'chebi:10996', 'chebi:15686', 'chebi:18680', 'chebi:335', 'chebi:43026', 'kegg.compound:C00810', 'keggC:C00810', 'keggC:M_C00810', 'lipidmaps:LMFA12000064', 'lipidmapsM:LMFA12000064', 'metacyc.compound:CPD-10353', 'metacycM:CPD-10353', 'sabiork.compound:5245', 'sabiorkM:5245', 'seed.compound:cpd19008', 'seedM:M_cpd19008', 'seedM:cpd19008']	(r)-acetoin	['C00810', 'CPD-10353', '15686']	['335', '10968', '15686', '10996', 'C00810', 'CPD-10353', '43026', '18680']
3-dehydroquinate	['|DEHYDROQUINATE|', '17947', '32364', 'C00944']	['17947', 'DEHYDROQUINATE', 'C00944', '32364']	['C00944', '|DEHYDROQUINATE|', 'DEHYDROQUINATE', '32364', '17947']	MNXM736874	['bigg.metabolite:3dhq', 'biggM:3dhq', 'biggM:M_3dhq']	3-dehydroquinate	['DEHYDROQUINATE', 'C00944', '32364', '17947']	[]
3-dehydroquinate	['|DEHYDROQUINATE|', '17947', '32364', 'C00944']	['17947', 'DEHYDROQUINATE', 'C00944', '32364']	['C00944', '|DEHYDROQUINATE|', 'DEHYDROQUINATE', '32364', '17947']	MNXM736875	['CHEBI:17947', 'CHEBI:32364', 'chebi:11781', 'chebi:12122', 'chebi:1487', 'chebi:17947', 'chebi:19997', 'chebi:32364', 'chebi:42078', 'hmdb:HMDB0012710', 'hmdb:HMDB12710', 'kegg.compound:C00944', 'keggC:C00944', 'keggC:M_C00944', 'metacyc.compound:DEHYDROQUINATE', 'metacycM:DEHYDROQUINATE', 'reactome:R-ALL-964921', 'reactomeM:R-ALL-964921', 'seed.compound:cpd00699', 'seedM:M_cpd00699', 'seedM:cpd00699']	3-dehydroquinate	['DEHYDROQUINATE', 'C00944', '32364', '17947']	['11781', '32364', '42078', 'DEHYDROQUINATE', 'C00944', '17947', '19997', '1487', '12122']
3-dehydroquinate	['|DEHYDROQUINATE|', '17947', '32364', 'C00944']	['17947', 'DEHYDROQUINATE', 'C00944', '32364']	['C00944', '|DEHYDROQUINATE|', 'DEHYDROQUINATE', '32364', '17947']	MNXM736876	['sabiork.compound:27311', 'sabiork.compound:5328', 'sabiorkM:27311', 'sabiorkM:5328']	3-dehydroquinate	['DEHYDROQUINATE', 'C00944', '32364', '17947']	[]
2'-deoxyinosine	['28997', 'C05512', '|DEOXYINOSINE|']	['C05512', 'DEOXYINOSINE', '28997']	['28997', 'C05512', 'DEOXYINOSINE', '|DEOXYINOSINE|']	MNXM935	['CHEBI:28997', 'bigg.metabolite:din', 'biggM:M_din', 'biggM:din', 'chebi:19248', 'chebi:23629', 'chebi:28997', 'chebi:39841', 'chebi:43293', 'chebi:43436', 'chebi:4413', 'hmdb:HMDB0000071', 'hmdb:HMDB00071', 'kegg.compound:C05512', 'keggC:C05512', 'keggC:M_C05512', 'metacyc.compound:DEOXYINOSINE', 'metacycM:DEOXYINOSINE', 'reactome:R-ALL-109331', 'reactome:R-ALL-109705', 'reactomeM:R-ALL-109331', 'reactomeM:R-ALL-109705', 'sabiork.compound:1896', 'sabiorkM:1896', 'seed.compound:cpd03279', 'seedM:M_cpd03279', 'seedM:cpd03279']	2'-deoxyinosine	['28997', 'DEOXYINOSINE', 'C05512']	['43293', '28997', '43436', '19248', '39841', '4413', 'DEOXYINOSINE', '23629', 'C05512']
inositol phosphomannosylinositol phosphoceramide d (c26)	['|CPD-16372|', '62684', '60447']	['60447']	['|CPD-16372|', '62684', '60447']	MNXM57457	['CHEBI:62684', 'CHEBI:65205', 'chebi:62684', 'chebi:65205', 'metacyc.compound:CPD-16372', 'metacycM:CPD-16372', 'seed.compound:cpd31730', 'seedM:M_cpd31730', 'seedM:cpd31730']	inositol phosphomannosylinositol phosphoceramide d (c26)	['CPD-16372', '62684', '60447']	['CPD-16372', '62684', '65205']
n-acetyl-l-glutamate	['44337', 'C00624', '|ACETYL-GLU|', '17533']	['C00624', '17533', '44337']	['44337', 'C00624', '|ACETYL-GLU|', '17533']	MNXM730	['CHEBI:17533', 'CHEBI:21549', 'CHEBI:44337', 'bigg.metabolite:acglu', 'biggM:M_acglu', 'biggM:acglu', 'chebi:12575', 'chebi:17533', 'chebi:21549', 'chebi:21552', 'chebi:44335', 'chebi:44337', 'chebi:64040', 'chebi:7150', 'chebi:87274', 'kegg.compound:C00624', 'keggC:C00624', 'keggC:M_C00624', 'metacyc.compound:ACETYL-GLU', 'metacycM:ACETYL-GLU', 'reactome:R-ALL-30471', 'reactomeM:R-ALL-30471', 'sabiork.compound:2120', 'sabiorkM:2120', 'seed.compound:cpd00477', 'seedM:M_cpd00477', 'seedM:cpd00477']	n-acetyl-l-glutamate	['44337', 'C00624', '17533', 'ACETYL-GLU']	['44335', '17533', '12575', '44337', '64040', '87274', '7150', 'C00624', '21552', '21549', 'ACETYL-GLU']
3-oxooctanoyl-coa	['62619', '|CPD0-2106|', '28264', 'C05267']	['28264', 'CPD0-2106', 'C05267', '62619']	['CPD0-2106', '28264', 'C05267', '62619', '|CPD0-2106|']	MNXM1103771	['bigg.metabolite:3oocoa', 'biggM:3oocoa', 'biggM:M_3oocoa']	3-oxooctanoyl-coa	['CPD0-2106', 'C05267', '28264', '62619']	[]
3-oxooctanoyl-coa	['62619', '|CPD0-2106|', '28264', 'C05267']	['28264', 'CPD0-2106', 'C05267', '62619']	['CPD0-2106', '28264', 'C05267', '62619', '|CPD0-2106|']	MNXM1103773	['CHEBI:28264', 'CHEBI:62619', 'SLM:000001026', 'chebi:1645', 'chebi:20175', 'chebi:28264', 'chebi:62619', 'kegg.compound:C05267', 'keggC:C05267', 'keggC:M_C05267', 'lipidmaps:LMFA07050249', 'lipidmapsM:LMFA07050249', 'metacyc.compound:CPD0-2106', 'metacycM:CPD0-2106', 'reactome:R-ALL-77328', 'reactomeM:R-ALL-77328', 'sabiork.compound:2744', 'sabiorkM:2744', 'seed.compound:cpd03121', 'seedM:M_cpd03121', 'seedM:cpd03121', 'slm:000001026']	3-oxooctanoyl-coa	['CPD0-2106', 'C05267', '28264', '62619']	['1645', '62619', 'CPD0-2106', 'C05267', '28264', '20175']
3-oxooctanoyl-coa	['62619', '|CPD0-2106|', '28264', 'C05267']	['28264', 'CPD0-2106', 'C05267', '62619']	['CPD0-2106', '28264', 'C05267', '62619', '|CPD0-2106|']	MNXM484505	['hmdb:HMDB0003941', 'hmdb:HMDB03941']	3-oxooctanoyl-coa	['CPD0-2106', 'C05267', '28264', '62619']	[]
(2r,3s)-3-isopropylmalate	['35121', 'C04411', '43468', '|2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE|']	['35121', 'C04411', '43468']	['35121', 'C04411', '43468', '|2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE|']	MNXM741109	['CHEBI:35121', 'CHEBI:43468', 'bigg.metabolite:3c2hmp', 'biggM:3c2hmp', 'biggM:M_3c2hmp', 'chebi:1565', 'chebi:35120', 'chebi:35121', 'chebi:35122', 'chebi:43465', 'chebi:43468', 'hmdb:HMDB0012156', 'hmdb:HMDB12156', 'kegg.compound:C04411', 'keggC:C04411', 'keggC:M_C04411', 'metacyc.compound:2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE', 'metacycM:2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE', 'sabiork.compound:31178', 'sabiork.compound:7292', 'sabiorkM:31178', 'sabiorkM:7292', 'seed.compound:cpd02693', 'seedM:M_cpd02693', 'seedM:cpd02693']	(2r,3s)-3-isopropylmalate	['43468', 'C04411', '2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE', '35121']	['1565', '2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE', '43465', '43468', 'C04411', '35122', '35120', '35121']
oleate	['C00712', '30823', '16196', '|OLEATE-CPD|']	['30823', 'C00712', '16196']	['C00712', '30823', '16196', '|OLEATE-CPD|']	MNXM727011	['CHEBI:16196', 'CHEBI:30823', 'SLM:000000418', 'chebi:16196', 'chebi:30823', 'hmdb:HMDB0000207', 'hmdb:HMDB0000573', 'kegg.compound:C00712', 'keggC:C00712', 'lipidmaps:LMFA01030002', 'lipidmapsM:LMFA01030002', 'metacyc.compound:OLEATE-CPD', 'metacycM:OLEATE-CPD', 'reactome:R-ALL-2864104', 'reactome:R-ALL-3632879', 'reactome:R-ALL-400431', 'reactome:R-ALL-879534', 'reactomeM:R-ALL-2864104', 'reactomeM:R-ALL-3632879', 'reactomeM:R-ALL-400431', 'reactomeM:R-ALL-879534', 'seed.compound:cpd00536', 'seedM:cpd00536', 'slm:000000418']	oleate	['30823', '16196', 'C00712', 'OLEATE-CPD']	['30823', '16196', 'C00712', 'OLEATE-CPD']
oleate	['C00712', '30823', '16196', '|OLEATE-CPD|']	['30823', 'C00712', '16196']	['C00712', '30823', '16196', '|OLEATE-CPD|']	MNXM727012	['envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dd6b7b2d-b027-46cb-b479-16bf52de3733', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dd6b7b2d-b027-46cb-b479-16bf52de3733', 'sabiork.compound:2139', 'sabiorkM:2139']	oleate	['30823', '16196', 'C00712', 'OLEATE-CPD']	[]
